state,timestamp,confirmed,recovered,deaths,active,newConfirmed,newRecovered,newDeaths,Days,growthRate,movingAvg,doublingTime
Andaman and Nicobar Islands,03-25-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andaman and Nicobar Islands,03-26-2020,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Andaman and Nicobar Islands,03-27-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Andaman and Nicobar Islands,03-28-2020,6.0,0.0,0.0,6.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0
Andaman and Nicobar Islands,03-29-2020,9.0,0.0,0.0,9.0,3.0,0.0,0.0,4.0,0.5,0.0,0.0
Andaman and Nicobar Islands,03-30-2020,9.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Andaman and Nicobar Islands,03-31-2020,10.0,0.0,0.0,10.0,1.0,0.0,0.0,6.0,0.1111111111111111,0.0,0.0
Andaman and Nicobar Islands,04-01-2020,10.0,1.0,0.0,9.0,0.0,1.0,0.0,7.0,0.0,0.8015873015873015,1.0
Andaman and Nicobar Islands,04-02-2020,10.0,1.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,0.8015873015873015,1.0
Andaman and Nicobar Islands,04-03-2020,10.0,1.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.8015873015873015,1.0
Andaman and Nicobar Islands,04-04-2020,10.0,1.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,0.08730158730158724,8.0
Andaman and Nicobar Islands,04-05-2020,10.0,1.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.015873015873015817,44.0
Andaman and Nicobar Islands,04-06-2020,10.0,1.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.015873015873015817,44.0
Andaman and Nicobar Islands,04-07-2020,10.0,1.0,0.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
Andaman and Nicobar Islands,04-08-2020,10.0,1.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
Andaman and Nicobar Islands,04-09-2020,11.0,1.0,0.0,10.0,1.0,0.0,0.0,15.0,0.1,0.014285714285714231,49.0
Andaman and Nicobar Islands,04-10-2020,11.0,1.0,0.0,10.0,0.0,0.0,0.0,16.0,0.0,0.014285714285714231,49.0
Andaman and Nicobar Islands,04-11-2020,11.0,1.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,0.014285714285714231,49.0
Andaman and Nicobar Islands,04-12-2020,11.0,10.0,0.0,1.0,0.0,9.0,0.0,18.0,0.0,0.014285714285714231,49.0
Andaman and Nicobar Islands,04-13-2020,11.0,10.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.014285714285714231,49.0
Andaman and Nicobar Islands,04-14-2020,11.0,10.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.014285714285714231,49.0
Andaman and Nicobar Islands,04-15-2020,11.0,10.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.014285714285714231,49.0
Andaman and Nicobar Islands,04-16-2020,11.0,10.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
Andaman and Nicobar Islands,04-17-2020,11.0,10.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
Andaman and Nicobar Islands,04-18-2020,12.0,11.0,0.0,1.0,1.0,1.0,0.0,24.0,0.09090909090909091,0.012987012987012932,54.0
Andaman and Nicobar Islands,04-19-2020,14.0,11.0,0.0,3.0,2.0,0.0,0.0,25.0,0.16666666666666666,0.03679653679653674,19.0
Andaman and Nicobar Islands,04-20-2020,15.0,11.0,0.0,4.0,1.0,0.0,0.0,26.0,0.07142857142857142,0.0470006184291898,15.0
Andaman and Nicobar Islands,04-21-2020,16.0,11.0,0.0,5.0,1.0,0.0,0.0,27.0,0.06666666666666667,0.05652442795299933,13.0
Andaman and Nicobar Islands,04-22-2020,17.0,11.0,0.0,6.0,1.0,0.0,0.0,28.0,0.0625,0.06545299938157076,11.0
Andaman and Nicobar Islands,04-23-2020,18.0,11.0,0.0,7.0,1.0,0.0,0.0,29.0,0.058823529411764705,0.07385636072610857,10.0
Andaman and Nicobar Islands,04-24-2020,22.0,11.0,0.0,11.0,4.0,0.0,0.0,30.0,0.2222222222222222,0.10560239247214032,7.0
Andaman and Nicobar Islands,04-25-2020,27.0,11.0,0.0,16.0,5.0,0.0,0.0,31.0,0.22727272727272727,0.1250829119526598,6.0
Andaman and Nicobar Islands,04-26-2020,33.0,11.0,0.0,22.0,6.0,0.0,0.0,32.0,0.2222222222222222,0.13301941988916774,6.0
Andaman and Nicobar Islands,04-27-2020,33.0,11.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.12281533825651468,6.0
Andaman and Nicobar Islands,04-28-2020,33.0,11.0,0.0,22.0,0.0,0.0,0.0,34.0,0.0,0.11329152873270516,6.0
Andaman and Nicobar Islands,04-29-2020,33.0,15.0,0.0,18.0,0.0,4.0,0.0,35.0,0.0,0.10436295730413372,7.0
Andaman and Nicobar Islands,04-30-2020,33.0,15.0,0.0,18.0,0.0,0.0,0.0,36.0,0.0,0.09595959595959591,8.0
Andaman and Nicobar Islands,05-01-2020,33.0,16.0,0.0,17.0,0.0,1.0,0.0,37.0,0.0,0.06421356421356417,11.0
Andaman and Nicobar Islands,05-02-2020,33.0,16.0,0.0,17.0,0.0,0.0,0.0,38.0,0.0,0.0317460317460317,22.0
Andaman and Nicobar Islands,05-03-2020,33.0,17.0,0.0,16.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0
Andaman and Nicobar Islands,05-04-2020,33.0,32.0,0.0,1.0,0.0,15.0,0.0,40.0,0.0,0.0,0.0
Andhra Pradesh,03-12-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,03-13-2020,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Andhra Pradesh,03-14-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Andhra Pradesh,03-15-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Andhra Pradesh,03-16-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Andhra Pradesh,03-17-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Andhra Pradesh,03-18-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Andhra Pradesh,03-19-2020,2.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,0.14285714285714285,5.0
Andhra Pradesh,03-20-2020,3.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,0.5,0.21428571428571427,4.0
Andhra Pradesh,03-21-2020,3.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.21428571428571427,4.0
Andhra Pradesh,03-22-2020,5.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.6666666666666666,0.3095238095238095,3.0
Andhra Pradesh,03-23-2020,7.0,0.0,0.0,7.0,2.0,0.0,0.0,11.0,0.4,0.36666666666666664,2.0
Andhra Pradesh,03-24-2020,8.0,0.0,0.0,8.0,1.0,0.0,0.0,12.0,0.14285714285714285,0.38707482993197273,2.0
Andhra Pradesh,03-25-2020,9.0,1.0,0.0,8.0,1.0,1.0,0.0,13.0,0.125,0.4049319727891156,2.0
Andhra Pradesh,03-26-2020,11.0,1.0,0.0,10.0,2.0,0.0,0.0,14.0,0.2222222222222222,0.29382086167800453,3.0
Andhra Pradesh,03-27-2020,12.0,1.0,0.0,11.0,1.0,0.0,0.0,15.0,0.09090909090909091,0.23537930323644604,3.0
Andhra Pradesh,03-28-2020,14.0,1.0,0.0,13.0,2.0,0.0,0.0,16.0,0.16666666666666666,0.25918882704596985,3.0
Andhra Pradesh,03-29-2020,19.0,1.0,0.0,18.0,5.0,0.0,0.0,17.0,0.35714285714285715,0.21497113997113995,4.0
Andhra Pradesh,03-30-2020,23.0,1.0,0.0,22.0,4.0,0.0,0.0,18.0,0.21052631578947367,0.1879034707982076,4.0
Andhra Pradesh,03-31-2020,40.0,1.0,0.0,39.0,17.0,0.0,0.0,19.0,0.7391304347826086,0.27308536964470276,3.0
Andhra Pradesh,04-01-2020,83.0,1.0,0.0,82.0,43.0,0.0,0.0,20.0,1.075,0.40879965535898843,2.0
Andhra Pradesh,04-02-2020,86.0,1.0,1.0,84.0,3.0,0.0,1.0,21.0,0.03614457831325301,0.38221713480056424,2.0
Andhra Pradesh,04-03-2020,132.0,1.0,1.0,130.0,46.0,0.0,0.0,22.0,0.5348837209302325,0.4456420819464416,2.0
Andhra Pradesh,04-04-2020,161.0,1.0,1.0,159.0,29.0,0.0,0.0,23.0,0.2196969696969697,0.45321783952219924,2.0
Andhra Pradesh,04-05-2020,190.0,1.0,1.0,188.0,29.0,0.0,0.0,24.0,0.18012422360248448,0.42792946330214593,2.0
Andhra Pradesh,04-06-2020,226.0,1.0,3.0,222.0,36.0,0.0,2.0,25.0,0.18947368421052632,0.4249219445051535,2.0
Andhra Pradesh,04-07-2020,266.0,1.0,3.0,262.0,40.0,0.0,0.0,26.0,0.17699115044247787,0.34461633245656337,2.0
Andhra Pradesh,04-08-2020,305.0,5.0,4.0,296.0,39.0,4.0,1.0,27.0,0.14661654135338345,0.21199012407847526,4.0
Andhra Pradesh,04-09-2020,348.0,6.0,4.0,338.0,43.0,1.0,0.0,28.0,0.14098360655737704,0.22696712811335013,3.0
Andhra Pradesh,04-10-2020,363.0,7.0,6.0,350.0,15.0,1.0,2.0,29.0,0.04310344827586207,0.1567128034484401,5.0
Andhra Pradesh,04-11-2020,381.0,11.0,6.0,364.0,18.0,4.0,0.0,30.0,0.049586776859504134,0.13241134732880216,6.0
Andhra Pradesh,04-12-2020,381.0,11.0,6.0,364.0,0.0,0.0,0.0,31.0,0.0,0.10667931538559008,7.0
Andhra Pradesh,04-13-2020,432.0,11.0,7.0,414.0,51.0,0.0,1.0,32.0,0.13385826771653545,0.09873425588644853,7.0
Andhra Pradesh,04-14-2020,473.0,14.0,9.0,450.0,41.0,3.0,2.0,33.0,0.09490740740740741,0.08700800688143848,8.0
Andhra Pradesh,04-15-2020,503.0,16.0,9.0,478.0,30.0,2.0,0.0,34.0,0.06342494714587738,0.07512349342322333,10.0
Andhra Pradesh,04-16-2020,534.0,20.0,14.0,500.0,31.0,4.0,5.0,35.0,0.061630218687872766,0.0637872951561513,11.0
Andhra Pradesh,04-17-2020,572.0,36.0,14.0,522.0,38.0,16.0,0.0,36.0,0.07116104868913857,0.06779552378661935,11.0
Andhra Pradesh,04-18-2020,603.0,42.0,15.0,546.0,31.0,6.0,1.0,37.0,0.05419580419580419,0.06845395626323364,10.0
Andhra Pradesh,04-19-2020,603.0,42.0,15.0,546.0,0.0,0.0,0.0,38.0,0.0,0.06845395626323364,10.0
Andhra Pradesh,04-20-2020,722.0,92.0,20.0,610.0,119.0,50.0,5.0,39.0,0.19734660033167495,0.07752371806539642,9.0
Andhra Pradesh,04-21-2020,757.0,96.0,22.0,639.0,35.0,4.0,2.0,40.0,0.04847645429362881,0.07089072476342805,10.0
Andhra Pradesh,04-22-2020,813.0,120.0,24.0,669.0,56.0,24.0,2.0,41.0,0.07397622192866579,0.07239804973239782,10.0
Andhra Pradesh,04-23-2020,895.0,141.0,27.0,727.0,82.0,21.0,3.0,42.0,0.1008610086100861,0.078002448292714,9.0
Andhra Pradesh,04-24-2020,955.0,145.0,29.0,781.0,60.0,4.0,2.0,43.0,0.0670391061452514,0.07741359935787298,9.0
Andhra Pradesh,04-25-2020,1061.0,171.0,31.0,859.0,106.0,26.0,2.0,44.0,0.11099476439790576,0.08552773652960179,8.0
Andhra Pradesh,04-26-2020,1097.0,231.0,31.0,835.0,36.0,60.0,0.0,45.0,0.033930254476908575,0.09037491574058873,8.0
Andhra Pradesh,04-27-2020,1177.0,235.0,31.0,911.0,80.0,4.0,0.0,46.0,0.07292616226071102,0.07260056744473674,10.0
Andhra Pradesh,04-28-2020,1259.0,258.0,31.0,970.0,82.0,23.0,0.0,47.0,0.06966864910790145,0.0756280238467757,10.0
Andhra Pradesh,04-29-2020,1332.0,287.0,31.0,1014.0,73.0,29.0,0.0,48.0,0.05798252581413821,0.07334321011612889,10.0
Andhra Pradesh,04-30-2020,1403.0,321.0,31.0,1051.0,71.0,34.0,0.0,49.0,0.0533033033033033,0.06654925221515993,11.0
Andhra Pradesh,05-01-2020,1463.0,403.0,33.0,1027.0,60.0,82.0,2.0,50.0,0.042765502494654314,0.06308159455078892,11.0
Andhra Pradesh,05-02-2020,1525.0,441.0,33.0,1051.0,62.0,38.0,0.0,51.0,0.04237867395762133,0.05327929591646257,13.0
Andhra Pradesh,05-03-2020,1583.0,488.0,33.0,1062.0,58.0,47.0,0.0,52.0,0.0380327868852459,0.053865371974796475,13.0
Andhra Pradesh,05-04-2020,1583.0,488.0,33.0,1062.0,0.0,0.0,0.0,53.0,0.0,0.043447348794694904,16.0
Arunachal Pradesh,04-02-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,04-03-2020,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Arunachal Pradesh,04-04-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Arunachal Pradesh,04-05-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Arunachal Pradesh,04-06-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Arunachal Pradesh,04-07-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Arunachal Pradesh,04-08-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Arunachal Pradesh,04-09-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
Arunachal Pradesh,04-10-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Arunachal Pradesh,04-11-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
Arunachal Pradesh,04-12-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Arunachal Pradesh,04-13-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
Arunachal Pradesh,04-14-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
Arunachal Pradesh,04-15-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
Arunachal Pradesh,04-16-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
Arunachal Pradesh,04-17-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
Arunachal Pradesh,04-18-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
Arunachal Pradesh,04-19-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
Arunachal Pradesh,04-20-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
Arunachal Pradesh,04-21-2020,1.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0
Arunachal Pradesh,04-22-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
Arunachal Pradesh,04-23-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
Arunachal Pradesh,04-24-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
Arunachal Pradesh,04-25-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
Arunachal Pradesh,04-26-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
Arunachal Pradesh,04-27-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
Arunachal Pradesh,04-28-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
Arunachal Pradesh,04-29-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
Arunachal Pradesh,04-30-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
Arunachal Pradesh,05-01-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0
Arunachal Pradesh,05-02-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
Arunachal Pradesh,05-03-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
Arunachal Pradesh,05-04-2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
Assam,03-31-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,04-01-2020,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Assam,04-02-2020,5.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0
Assam,04-03-2020,16.0,0.0,0.0,16.0,11.0,0.0,0.0,3.0,2.2,0.0,0.0
Assam,04-04-2020,24.0,0.0,0.0,24.0,8.0,0.0,0.0,4.0,0.5,0.0,0.0
Assam,04-05-2020,26.0,0.0,0.0,26.0,2.0,0.0,0.0,5.0,0.08333333333333333,0.0,0.0
Assam,04-06-2020,26.0,0.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Assam,04-07-2020,26.0,0.0,0.0,26.0,0.0,0.0,0.0,7.0,0.0,0.969047619047619,1.0
Assam,04-08-2020,27.0,0.0,0.0,27.0,1.0,0.0,0.0,8.0,0.038461538461538464,0.9745421245421245,1.0
Assam,04-09-2020,28.0,0.0,0.0,28.0,1.0,0.0,0.0,9.0,0.037037037037037035,0.4084045584045584,2.0
Assam,04-10-2020,29.0,0.0,0.0,29.0,1.0,0.0,0.0,10.0,0.03571428571428571,0.09922088493517059,7.0
Assam,04-11-2020,29.0,0.0,1.0,28.0,0.0,0.0,1.0,11.0,0.0,0.027792313506599164,25.0
Assam,04-12-2020,29.0,0.0,1.0,28.0,0.0,0.0,0.0,12.0,0.0,0.01588755160183726,44.0
Assam,04-13-2020,31.0,0.0,1.0,30.0,2.0,0.0,0.0,13.0,0.06896551724137931,0.02573976835060573,27.0
Assam,04-14-2020,31.0,0.0,1.0,30.0,0.0,0.0,0.0,14.0,0.0,0.02573976835060573,27.0
Assam,04-15-2020,33.0,0.0,1.0,32.0,2.0,0.0,0.0,15.0,0.06451612903225806,0.02946185271785139,24.0
Assam,04-16-2020,33.0,5.0,1.0,27.0,0.0,5.0,0.0,16.0,0.0,0.0241708474268461,29.0
Assam,04-17-2020,35.0,5.0,1.0,29.0,2.0,0.0,0.0,17.0,0.06060606060606061,0.027726815268528222,25.0
Assam,04-18-2020,35.0,9.0,1.0,25.0,0.0,4.0,0.0,18.0,0.0,0.027726815268528222,25.0
Assam,04-19-2020,35.0,12.0,1.0,22.0,0.0,3.0,0.0,19.0,0.0,0.027726815268528222,25.0
Assam,04-20-2020,35.0,17.0,1.0,17.0,0.0,5.0,0.0,20.0,0.0,0.01787459851975975,39.0
Assam,04-21-2020,35.0,19.0,1.0,15.0,0.0,2.0,0.0,21.0,0.0,0.01787459851975975,39.0
Assam,04-22-2020,35.0,19.0,1.0,15.0,0.0,0.0,0.0,22.0,0.0,0.008658008658008599,80.0
Assam,04-23-2020,35.0,19.0,1.0,15.0,0.0,0.0,0.0,23.0,0.0,0.008658008658008599,80.0
Assam,04-24-2020,36.0,19.0,1.0,16.0,1.0,0.0,0.0,24.0,0.02857142857142857,0.004081632653061164,170.0
Assam,04-25-2020,36.0,19.0,1.0,16.0,0.0,0.0,0.0,25.0,0.0,0.004081632653061164,170.0
Assam,04-26-2020,36.0,19.0,1.0,16.0,0.0,0.0,0.0,26.0,0.0,0.004081632653061164,170.0
Assam,04-27-2020,36.0,27.0,1.0,8.0,0.0,8.0,0.0,27.0,0.0,0.004081632653061164,170.0
Assam,04-28-2020,38.0,27.0,1.0,10.0,2.0,0.0,0.0,28.0,0.05555555555555555,0.0120181405895691,58.0
Assam,04-29-2020,38.0,27.0,1.0,10.0,0.0,0.0,0.0,29.0,0.0,0.0120181405895691,58.0
Assam,04-30-2020,42.0,29.0,1.0,12.0,4.0,2.0,0.0,30.0,0.10526315789473684,0.027055734574531507,26.0
Assam,05-01-2020,42.0,29.0,1.0,12.0,0.0,0.0,0.0,31.0,0.0,0.022974101921470282,31.0
Assam,05-02-2020,43.0,32.0,1.0,10.0,1.0,3.0,0.0,32.0,0.023809523809523808,0.02637546246568797,27.0
Assam,05-03-2020,43.0,32.0,1.0,10.0,0.0,0.0,0.0,33.0,0.0,0.02637546246568797,27.0
Assam,05-04-2020,43.0,32.0,1.0,10.0,0.0,0.0,0.0,34.0,0.0,0.02637546246568797,27.0
Bihar,03-21-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,03-22-2020,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
Bihar,03-23-2020,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Bihar,03-24-2020,3.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.5,0.0,0.0
Bihar,03-25-2020,4.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,0.3333333333333333,0.0,0.0
Bihar,03-26-2020,6.0,0.0,1.0,5.0,2.0,0.0,0.0,5.0,0.5,0.0,0.0
Bihar,03-27-2020,6.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Bihar,03-28-2020,9.0,0.0,1.0,8.0,3.0,0.0,0.0,7.0,0.5,0.2619047619047619,3.0
Bihar,03-29-2020,11.0,0.0,1.0,10.0,2.0,0.0,0.0,8.0,0.2222222222222222,0.2936507936507936,3.0
Bihar,03-30-2020,15.0,0.0,1.0,14.0,4.0,0.0,0.0,9.0,0.36363636363636365,0.34559884559884557,2.0
Bihar,03-31-2020,15.0,0.0,1.0,14.0,0.0,0.0,0.0,10.0,0.0,0.2741702741702742,3.0
Bihar,04-01-2020,23.0,0.0,1.0,22.0,8.0,0.0,0.0,11.0,0.5333333333333333,0.3027417027417027,3.0
Bihar,04-02-2020,24.0,0.0,1.0,23.0,1.0,0.0,0.0,12.0,0.043478260869565216,0.2375243114373549,3.0
Bihar,04-03-2020,29.0,0.0,1.0,28.0,5.0,0.0,0.0,13.0,0.20833333333333334,0.26728621619925963,3.0
Bihar,04-04-2020,30.0,0.0,1.0,29.0,1.0,0.0,0.0,14.0,0.034482758620689655,0.20078375314507246,4.0
Bihar,04-05-2020,30.0,0.0,1.0,29.0,0.0,0.0,0.0,15.0,0.0,0.1690377213990407,4.0
Bihar,04-06-2020,32.0,0.0,1.0,31.0,2.0,0.0,0.0,16.0,0.06666666666666667,0.12661347897479827,6.0
Bihar,04-07-2020,32.0,0.0,1.0,31.0,0.0,0.0,0.0,17.0,0.0,0.12661347897479827,6.0
Bihar,04-08-2020,38.0,0.0,1.0,37.0,6.0,0.0,0.0,18.0,0.1875,0.07720871707003639,9.0
Bihar,04-09-2020,39.0,0.0,1.0,38.0,1.0,0.0,0.0,19.0,0.02631578947368421,0.07475693544205339,10.0
Bihar,04-10-2020,60.0,0.0,1.0,59.0,21.0,0.0,0.0,20.0,0.5384615384615384,0.12191810760322555,6.0
Bihar,04-11-2020,60.0,0.0,1.0,59.0,0.0,0.0,0.0,21.0,0.0,0.11699199922884132,6.0
Bihar,04-12-2020,64.0,19.0,1.0,44.0,4.0,19.0,0.0,22.0,0.06666666666666667,0.12651580875265084,6.0
Bihar,04-13-2020,64.0,26.0,1.0,37.0,0.0,7.0,0.0,23.0,0.0,0.11699199922884132,6.0
Bihar,04-14-2020,66.0,26.0,1.0,39.0,2.0,0.0,0.0,24.0,0.03125,0.12145628494312703,6.0
Bihar,04-15-2020,70.0,29.0,1.0,40.0,4.0,3.0,0.0,25.0,0.06060606060606061,0.1033285793154214,7.0
Bihar,04-16-2020,74.0,29.0,1.0,44.0,4.0,0.0,0.0,26.0,0.05714285714285714,0.10773244612530326,7.0
Bihar,04-17-2020,83.0,37.0,1.0,45.0,9.0,8.0,0.0,27.0,0.12162162162162163,0.04818388657674371,15.0
Bihar,04-18-2020,85.0,37.0,2.0,46.0,2.0,0.0,1.0,28.0,0.024096385542168676,0.051626227368482096,14.0
Bihar,04-19-2020,86.0,37.0,2.0,47.0,1.0,0.0,0.0,29.0,0.011764705882352941,0.043783090113580135,16.0
Bihar,04-20-2020,96.0,42.0,2.0,52.0,10.0,5.0,0.0,30.0,0.11627906976744186,0.060394385794643256,12.0
Bihar,04-21-2020,114.0,42.0,2.0,70.0,18.0,0.0,0.0,31.0,0.1875,0.08271581436607182,9.0
Bihar,04-22-2020,126.0,46.0,2.0,78.0,12.0,4.0,0.0,32.0,0.10526315789473684,0.08909539969302559,8.0
Bihar,04-23-2020,148.0,46.0,2.0,100.0,22.0,0.0,0.0,33.0,0.1746031746031746,0.10587544504449951,7.0
Bihar,04-24-2020,176.0,46.0,2.0,128.0,28.0,0.0,0.0,34.0,0.1891891891891892,0.11552795469700917,6.0
Bihar,04-25-2020,228.0,46.0,2.0,180.0,52.0,0.0,0.0,35.0,0.29545454545454547,0.154293406113063,5.0
Bihar,04-26-2020,251.0,46.0,2.0,203.0,23.0,0.0,0.0,36.0,0.10087719298245613,0.16702376141307776,4.0
Bihar,04-27-2020,277.0,56.0,2.0,219.0,26.0,10.0,0.0,37.0,0.10358565737051793,0.16521041678494575,5.0
Bihar,04-28-2020,346.0,57.0,2.0,287.0,69.0,1.0,0.0,38.0,0.2490974729241877,0.1740100557741154,4.0
Bihar,04-29-2020,383.0,64.0,2.0,317.0,37.0,7.0,0.0,39.0,0.1069364161849711,0.17424909267272032,4.0
Bihar,04-30-2020,403.0,65.0,2.0,336.0,20.0,1.0,0.0,40.0,0.05221932114882506,0.1567656850363847,5.0
Bihar,05-01-2020,426.0,82.0,2.0,342.0,23.0,17.0,0.0,41.0,0.05707196029776675,0.1378917951947529,5.0
Bihar,05-02-2020,471.0,98.0,3.0,370.0,45.0,16.0,1.0,42.0,0.1056338028169014,0.11077454624651804,7.0
Bihar,05-03-2020,482.0,117.0,4.0,361.0,11.0,19.0,1.0,43.0,0.02335456475583864,0.09969988507128698,7.0
Bihar,05-04-2020,503.0,125.0,4.0,374.0,21.0,8.0,0.0,44.0,0.043568464730290454,0.09112600040839733,8.0
Chandigarh,03-18-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chandigarh,03-19-2020,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Chandigarh,03-20-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Chandigarh,03-21-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Chandigarh,03-22-2020,5.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
